student_id,week,avg_session_time,videos_completed,assignments_submitted,forum_posts,gpa_trend,created_at
178,7,41.2,2,1,1,3.08,2026-04-25T17:41:32.307679Z
178,8,10.4,1,3,2,3.02,2026-05-05T17:41:32.307679Z
179,1,47.2,2,2,3,2.9,2026-03-17T17:41:32.307679Z
179,2,39.6,8,4,1,2.88,2026-03-19T17:41:32.307679Z
179,3,35.7,5,5,2,2.71,2026-03-30T17:41:32.307679Z
179,4,47.1,2,1,1,2.67,2026-04-08T17:41:32.307679Z
179,5,23.5,3,1,2,2.7,2026-04-15T17:41:32.307679Z
179,6,20.0,3,2,3,2.58,2026-04-22T17:41:32.307679Z
179,7,33.5,6,3,0,2.49,2026-04-26T17:41:32.307679Z
179,8,12.0,3,3,0,2.51,2026-05-06T17:41:32.307679Z
180,1,44.3,5,3,2,3.33,2026-03-12T17:41:32.307679Z
180,2,44.6,2,1,3,3.44,2026-03-22T17:41:32.307679Z
180,3,35.0,7,3,0,3.38,2026-03-26T17:41:32.307679Z
180,4,28.8,4,1,0,3.29,2026-04-02T17:41:32.307679Z
180,5,34.2,2,2,1,3.12,2026-04-12T17:41:32.307679Z
180,6,14.7,5,3,1,3.25,2026-04-17T17:41:32.307679Z
180,7,35.5,1,5,0,3.04,2026-04-27T17:41:32.307679Z
180,8,10.7,0,2,2,3.03,2026-05-06T17:41:32.307679Z
181,1,25.4,1,2,2,3.21,2026-03-17T17:41:32.307679Z
181,2,25.4,4,1,1,3.25,2026-03-20T17:41:32.307679Z
181,3,25.8,2,5,3,3.24,2026-03-28T17:41:32.307679Z
181,4,23.5,2,2,3,3.13,2026-04-04T17:41:32.307679Z
181,5,9.1,1,4,2,3.07,2026-04-14T17:41:32.307679Z
181,6,12.4,4,2,0,2.98,2026-04-19T17:41:32.307679Z
181,7,27.7,4,0,1,2.87,2026-04-24T17:41:32.307679Z
181,8,3.7,5,0,1,2.85,2026-05-03T17:41:32.307679Z
182,1,32.7,1,4,2,3.64,2026-03-18T17:41:32.307679Z
182,2,28.7,6,1,2,3.51,2026-03-22T17:41:32.307679Z
182,3,26.9,2,4,2,3.39,2026-04-01T17:41:32.307679Z
182,4,14.3,2,2,2,3.47,2026-04-03T17:41:32.307679Z
182,5,19.9,4,2,3,3.29,2026-04-13T17:41:32.307679Z
182,6,7.6,0,6,0,3.33,2026-04-20T17:41:32.307679Z
182,7,20.8,0,1,1,3.25,2026-04-24T17:41:32.307679Z
182,8,10.2,0,4,2,3.19,2026-05-03T17:41:32.307679Z
183,1,22.1,2,0,0,3.91,2026-03-14T17:41:32.307679Z
183,2,24.4,5,0,0,3.99,2026-03-24T17:41:32.307679Z
183,3,14.7,4,2,0,3.86,2026-03-31T17:41:32.307679Z
183,4,8.7,5,0,1,3.93,2026-04-03T17:41:32.307679Z
183,5,9.0,0,1,2,3.84,2026-04-13T17:41:32.307679Z
183,6,23.8,3,1,1,3.79,2026-04-21T17:41:32.307679Z
183,7,20.4,4,0,2,3.78,2026-04-28T17:41:32.307679Z
183,8,13.5,2,4,1,3.73,2026-05-03T17:41:32.307679Z
184,1,55.7,5,4,2,3.02,2026-03-12T17:41:32.307679Z
184,2,50.1,6,3,4,3.05,2026-03-21T17:41:32.307679Z
184,3,42.7,4,6,3,3.01,2026-03-26T17:41:32.307679Z
184,4,53.8,5,2,1,2.9,2026-04-02T17:41:32.307679Z
184,5,33.7,3,3,2,2.87,2026-04-13T17:41:32.307679Z
184,6,44.1,6,5,0,2.84,2026-04-20T17:41:32.307679Z
184,7,45.2,5,0,0,2.76,2026-04-27T17:41:32.307679Z
184,8,50.9,2,6,1,2.78,2026-05-02T17:41:32.307679Z
185,1,58.3,5,3,2,2.68,2026-03-14T17:41:32.307679Z
185,2,56.1,5,1,1,2.6,2026-03-19T17:41:32.307679Z
185,3,45.0,4,3,3,2.62,2026-03-26T17:41:32.307679Z
185,4,55.1,3,5,1,2.59,2026-04-07T17:41:32.307679Z
185,5,40.2,4,2,0,2.47,2026-04-14T17:41:32.307679Z
185,6,40.4,0,2,1,2.38,2026-04-19T17:41:32.307679Z
185,7,27.8,1,1,1,2.36,2026-04-25T17:41:32.307679Z
185,8,34.9,4,1,4,2.37,2026-05-06T17:41:32.307679Z
186,1,44.2,8,4,1,2.52,2026-03-14T17:41:32.307679Z
186,2,43.3,2,4,2,2.47,2026-03-23T17:41:32.307679Z
186,3,50.0,6,1,1,2.46,2026-03-31T17:41:32.307679Z
186,4,43.7,3,2,2,2.38,2026-04-04T17:41:32.307679Z
186,5,42.6,4,5,4,2.32,2026-04-14T17:41:32.307679Z
186,6,41.8,3,4,1,2.42,2026-04-18T17:41:32.307679Z
186,7,16.8,4,1,2,2.21,2026-04-24T17:41:32.307679Z
186,8,18.8,2,5,1,2.27,2026-05-05T17:41:32.307679Z
187,1,36.5,4,3,2,3.98,2026-03-13T17:41:32.307679Z
187,2,27.4,2,1,1,3.84,2026-03-24T17:41:32.307679Z
187,3,19.5,4,2,2,3.87,2026-03-26T17:41:32.307679Z
187,4,27.4,4,4,1,3.8,2026-04-07T17:41:32.307679Z
187,5,23.2,3,4,2,3.77,2026-04-10T17:41:32.307679Z
187,6,4.4,4,2,2,3.76,2026-04-19T17:41:32.307679Z
187,7,11.3,5,3,3,3.52,2026-04-26T17:41:32.307679Z
187,8,5.9,4,4,3,3.47,2026-05-04T17:41:32.307679Z
188,1,48.9,0,1,0,2.87,2026-03-14T17:41:32.307679Z
188,2,51.9,8,4,2,2.82,2026-03-23T17:41:32.307679Z
188,3,46.7,5,5,0,2.6,2026-03-27T17:41:32.307679Z
188,4,37.7,5,4,3,2.6,2026-04-02T17:41:32.307679Z
188,5,33.3,1,2,3,2.56,2026-04-10T17:41:32.307679Z
188,6,25.5,7,3,2,2.45,2026-04-19T17:41:32.307679Z
188,7,19.2,3,5,1,2.51,2026-04-26T17:41:32.307679Z
188,8,12.8,2,2,3,2.42,2026-05-05T17:41:32.307679Z
189,1,34.3,3,1,2,3.31,2026-03-13T17:41:32.307679Z
189,2,30.0,3,4,4,3.29,2026-03-20T17:41:32.307679Z
189,3,20.3,4,2,0,3.14,2026-03-27T17:41:32.307679Z
189,4,8.0,4,2,1,3.07,2026-04-05T17:41:32.307679Z
189,5,18.0,5,2,1,2.96,2026-04-13T17:41:32.307679Z
189,6,20.5,6,3,2,3.06,2026-04-21T17:41:32.307679Z
189,7,1.0,0,3,2,2.9,2026-04-26T17:41:32.307679Z
189,8,19.7,1,2,1,2.95,2026-05-06T17:41:32.307679Z
190,1,53.2,7,1,2,3.21,2026-03-12T17:41:32.307679Z
190,2,49.5,3,2,1,3.12,2026-03-23T17:41:32.307679Z
190,3,47.0,1,1,2,2.97,2026-03-31T17:41:32.307679Z
190,4,56.8,5,1,4,2.99,2026-04-07T17:41:32.307679Z
190,5,35.1,4,3,4,2.99,2026-04-11T17:41:32.307679Z
190,6,27.4,4,3,1,2.8,2026-04-17T17:41:32.307679Z
190,7,39.4,1,2,2,2.79,2026-04-24T17:41:32.307679Z
190,8,38.7,1,0,1,2.7,2026-05-03T17:41:32.307679Z
191,1,25.4,2,1,1,3.82,2026-03-12T17:41:32.307679Z
191,2,17.2,8,0,2,3.74,2026-03-22T17:41:32.307679Z
191,3,18.8,4,1,2,3.75,2026-03-30T17:41:32.307679Z
191,4,25.4,3,6,1,3.73,2026-04-04T17:41:32.307679Z
191,5,4.9,4,3,1,3.6,2026-04-15T17:41:32.307679Z
191,6,1.0,5,2,1,3.67,2026-04-22T17:41:32.307679Z
191,7,22.8,3,2,2,3.5,2026-04-29T17:41:32.307679Z
191,8,14.3,1,6,1,3.42,2026-05-02T17:41:32.307679Z
192,1,54.3,2,3,3,2.63,2026-03-15T17:41:32.307679Z
192,2,50.6,5,5,2,2.61,2026-03-19T17:41:32.307679Z
192,3,42.6,1,5,1,2.51,2026-03-31T17:41:32.307679Z
192,4,48.1,4,0,1,2.41,2026-04-07T17:41:32.307679Z
192,5,52.5,3,1,1,2.46,2026-04-14T17:41:32.307679Z
192,6,55.4,3,2,3,2.25,2026-04-22T17:41:32.307679Z
192,7,54.2,3,3,3,2.23,2026-04-23T17:41:32.307679Z
192,8,15.1,3,5,2,2.3,2026-05-04T17:41:32.307679Z
193,1,27.5,3,2,1,3.29,2026-03-13T17:41:32.307679Z
193,2,24.1,2,3,2,3.41,2026-03-19T17:41:32.307679Z
193,3,19.5,5,5,0,3.21,2026-04-01T17:41:32.307679Z
193,4,24.1,5,2,1,3.18,2026-04-07T17:41:32.307679Z
193,5,12.2,1,3,4,3.13,2026-04-13T17:41:32.307679Z
193,6,2.4,6,4,3,3.06,2026-04-22T17:41:32.307679Z
193,7,16.2,4,4,0,3.08,2026-04-25T17:41:32.307679Z
193,8,11.2,1,2,2,2.93,2026-05-05T17:41:32.307679Z
194,1,25.7,3,5,0,3.55,2026-03-18T17:41:32.307679Z
194,2,24.1,2,5,1,3.55,2026-03-25T17:41:32.307679Z
194,3,17.7,3,0,2,3.6,2026-03-29T17:41:32.307679Z
194,4,26.7,4,2,2,3.48,2026-04-06T17:41:32.307679Z
194,5,3.0,3,2,1,3.42,2026-04-15T17:41:32.307679Z
194,6,9.4,5,0,2,3.37,2026-04-17T17:41:32.307679Z
194,7,2.4,7,2,2,3.41,2026-04-24T17:41:32.307679Z
194,8,8.4,0,3,0,3.22,2026-05-04T17:41:32.307679Z
195,1,57.6,4,3,1,2.89,2026-03-18T17:41:32.307679Z
195,2,51.8,4,0,2,2.76,2026-03-25T17:41:32.307679Z
195,3,60.6,9,4,2,2.72,2026-03-28T17:41:32.307679Z
195,4,55.5,4,1,2,2.67,2026-04-04T17:41:32.307679Z
195,5,41.1,2,4,0,2.63,2026-04-11T17:41:32.307679Z
195,6,39.2,1,3,1,2.67,2026-04-16T17:41:32.307679Z
195,7,55.9,3,6,1,2.61,2026-04-28T17:41:32.307679Z
195,8,24.1,0,3,0,2.49,2026-05-02T17:41:32.307679Z
196,1,50.7,1,1,1,3.92,2026-03-13T17:41:32.307679Z
196,2,44.7,2,4,2,3.72,2026-03-25T17:41:32.307679Z
196,3,44.4,2,2,3,3.8,2026-03-26T17:41:32.307679Z
196,4,42.6,1,3,1,3.63,2026-04-08T17:41:32.307679Z
196,5,29.0,3,3,1,3.67,2026-04-15T17:41:32.307679Z
196,6,38.0,5,5,1,3.61,2026-04-22T17:41:32.307679Z
196,7,15.6,5,2,1,3.63,2026-04-27T17:41:32.307679Z
196,8,12.2,3,3,0,3.57,2026-04-30T17:41:32.307679Z
197,1,27.2,3,1,0,2.9,2026-03-15T17:41:32.307679Z
197,2,28.7,7,0,1,2.68,2026-03-21T17:41:32.307679Z
197,3,23.4,3,2,1,2.61,2026-03-26T17:41:32.307679Z
197,4,16.8,3,2,2,2.7,2026-04-06T17:41:32.307679Z
197,5,30.7,3,3,0,2.64,2026-04-11T17:41:32.307679Z
197,6,15.6,1,3,1,2.6,2026-04-17T17:41:32.307679Z
197,7,18.3,3,3,2,2.42,2026-04-25T17:41:32.307679Z
197,8,1.0,5,0,2,2.45,2026-05-04T17:41:32.307679Z
198,1,24.4,4,2,2,3.18,2026-03-18T17:41:32.307679Z
198,2,18.3,5,1,0,2.99,2026-03-25T17:41:32.307679Z
198,3,13.9,7,3,4,2.95,2026-03-28T17:41:32.307679Z
198,4,19.2,2,2,1,3.03,2026-04-05T17:41:32.307679Z
198,5,24.1,3,3,2,2.87,2026-04-12T17:41:32.307679Z
198,6,24.3,4,1,1,2.95,2026-04-17T17:41:32.307679Z
198,7,4.7,6,3,1,2.8,2026-04-26T17:41:32.307679Z
198,8,12.8,1,1,1,2.74,2026-05-02T17:41:32.307679Z
199,1,35.2,7,2,2,3.4,2026-03-15T17:41:32.307679Z
199,2,33.3,3,3,1,3.44,2026-03-24T17:41:32.307679Z
199,3,34.0,4,4,1,3.41,2026-03-27T17:41:32.307679Z
199,4,29.3,6,2,3,3.29,2026-04-03T17:41:32.307679Z
199,5,19.4,5,6,1,3.37,2026-04-13T17:41:32.307679Z
199,6,17.3,4,0,2,3.28,2026-04-21T17:41:32.307679Z
199,7,2.3,0,0,2,3.25,2026-04-25T17:41:32.307679Z
199,8,1.0,0,1,2,3.06,2026-04-30T17:41:32.307679Z
200,1,37.1,3,3,1,3.38,2026-03-12T17:41:32.307679Z
200,2,30.5,3,5,1,3.48,2026-03-20T17:41:32.307679Z
200,3,34.6,7,2,3,3.3,2026-03-26T17:41:32.307679Z
200,4,30.5,0,4,1,3.33,2026-04-04T17:41:32.307679Z
200,5,34.8,6,3,2,3.24,2026-04-09T17:41:32.307679Z
200,6,23.1,5,0,3,3.23,2026-04-16T17:41:32.307679Z
200,7,15.7,5,1,1,3.12,2026-04-28T17:41:32.307679Z
200,8,27.0,1,3,3,3.02,2026-05-05T17:41:32.307679Z
201,1,22.4,3,0,1,3.3,2026-03-12T17:41:32.307679Z
201,2,17.7,1,2,2,3.33,2026-03-21T17:41:32.307679Z
201,3,13.5,3,4,0,3.22,2026-03-28T17:41:32.307679Z
201,4,4.4,5,1,0,3.23,2026-04-05T17:41:32.307679Z
201,5,12.4,0,1,1,3.14,2026-04-15T17:41:32.307679Z
201,6,7.4,5,4,1,3.18,2026-04-21T17:41:32.307679Z
201,7,15.0,0,1,2,3.14,2026-04-29T17:41:32.307679Z
201,8,15.1,0,4,2,2.92,2026-05-04T17:41:32.307679Z
202,1,39.3,0,1,1,3.34,2026-03-15T17:41:32.307679Z
202,2,43.4,1,3,0,3.21,2026-03-24T17:41:32.307679Z
202,3,29.1,3,4,2,3.21,2026-03-29T17:41:32.307679Z
202,4,40.9,3,3,0,3.21,2026-04-06T17:41:32.307679Z
202,5,22.5,6,1,1,3.04,2026-04-10T17:41:32.307679Z
202,6,21.5,6,3,1,2.94,2026-04-16T17:41:32.307679Z
202,7,37.6,2,2,1,3.07,2026-04-28T17:41:32.307679Z
202,8,26.8,3,2,2,2.87,2026-05-03T17:41:32.307679Z
203,1,45.7,2,0,1,3.83,2026-03-15T17:41:32.307679Z
203,2,38.4,4,2,1,3.87,2026-03-23T17:41:32.307679Z
203,3,38.7,1,0,0,3.83,2026-03-26T17:41:32.307679Z
203,4,36.7,7,5,2,3.77,2026-04-02T17:41:32.307679Z
203,5,36.3,4,7,2,3.73,2026-04-15T17:41:32.307679Z
203,6,32.4,3,4,2,3.65,2026-04-21T17:41:32.307679Z
203,7,21.0,0,3,0,3.56,2026-04-27T17:41:32.307679Z
203,8,12.8,3,1,1,3.53,2026-05-03T17:41:32.307679Z
204,1,30.0,5,3,2,2.74,2026-03-12T17:41:32.307679Z
204,2,31.9,3,2,1,2.67,2026-03-21T17:41:32.307679Z
204,3,27.9,2,0,2,2.68,2026-03-26T17:41:32.307679Z
204,4,26.3,6,2,0,2.61,2026-04-05T17:41:32.307679Z
204,5,22.8,0,4,2,2.55,2026-04-12T17:41:32.307679Z
204,6,15.3,2,1,1,2.41,2026-04-18T17:41:32.307679Z
204,7,1.8,0,3,2,2.37,2026-04-23T17:41:32.307679Z
204,8,25.6,7,2,1,2.49,2026-05-02T17:41:32.307679Z
205,1,43.9,4,2,2,3.18,2026-03-17T17:41:32.307679Z
205,2,33.2,5,5,2,3.09,2026-03-24T17:41:32.307679Z
205,3,39.4,3,5,1,3.11,2026-03-27T17:41:32.307679Z
205,4,38.6,5,2,2,3.04,2026-04-07T17:41:32.307679Z
205,5,30.8,6,3,2,3.07,2026-04-12T17:41:32.307679Z
205,6,31.8,2,1,1,3.02,2026-04-22T17:41:32.307679Z
205,7,24.1,4,1,2,2.88,2026-04-26T17:41:32.307679Z
205,8,42.8,2,4,1,2.89,2026-05-06T17:41:32.307679Z
206,1,33.5,2,2,2,3.81,2026-03-16T17:41:32.307679Z
206,2,30.0,2,2,2,3.72,2026-03-19T17:41:32.307679Z
206,3,23.3,4,2,1,3.79,2026-03-28T17:41:32.307679Z
206,4,23.9,5,2,2,3.8,2026-04-06T17:41:32.307679Z
206,5,19.9,5,1,0,3.68,2026-04-15T17:41:32.307679Z
206,6,11.5,2,4,2,3.58,2026-04-20T17:41:32.307679Z
206,7,2.4,0,0,2,3.51,2026-04-25T17:41:32.307679Z
206,8,1.0,0,2,2,3.58,2026-05-04T17:41:32.307679Z
207,1,48.7,6,4,2,2.96,2026-03-13T17:41:32.307679Z
207,2,41.5,1,1,1,2.93,2026-03-23T17:41:32.307679Z
207,3,37.0,4,1,2,2.84,2026-03-28T17:41:32.307679Z
207,4,45.2,6,1,2,2.76,2026-04-04T17:41:32.307679Z
207,5,24.3,2,3,2,2.69,2026-04-13T17:41:32.307679Z
207,6,12.6,3,4,4,2.75,2026-04-19T17:41:32.307679Z
207,7,13.9,4,1,1,2.71,2026-04-28T17:41:32.307679Z
207,8,6.8,3,1,2,2.49,2026-05-01T17:41:32.307679Z
208,1,20.3,5,3,1,3.56,2026-03-17T17:41:32.307679Z
208,2,17.8,4,4,1,3.49,2026-03-21T17:41:32.307679Z
208,3,15.4,4,4,2,3.59,2026-03-30T17:41:32.307679Z
208,4,15.9,6,4,2,3.54,2026-04-03T17:41:32.307679Z
208,5,8.8,4,4,2,3.49,2026-04-11T17:41:32.307679Z
208,6,1.0,3,3,3,3.34,2026-04-20T17:41:32.307679Z
208,7,15.7,3,3,2,3.36,2026-04-27T17:41:32.307679Z
208,8,1.0,4,3,3,3.27,2026-05-03T17:41:32.307679Z
209,1,38.9,3,4,1,3.61,2026-03-18T17:41:32.307679Z
209,2,30.9,8,4,2,3.54,2026-03-22T17:41:32.307679Z
209,3,29.2,3,1,1,3.57,2026-03-27T17:41:32.307679Z
209,4,32.3,2,2,3,3.54,2026-04-05T17:41:32.307679Z
209,5,23.0,8,3,2,3.4,2026-04-15T17:41:32.307679Z
209,6,37.8,6,2,2,3.35,2026-04-19T17:41:32.307679Z
209,7,1.0,3,4,0,3.3,2026-04-24T17:41:32.307679Z
209,8,29.4,7,1,1,3.2,2026-04-30T17:41:32.307679Z
210,1,55.1,5,2,1,2.96,2026-03-14T17:41:32.307679Z
210,2,54.4,4,3,1,3.08,2026-03-20T17:41:32.307679Z
210,3,50.9,8,4,1,3.0,2026-04-01T17:41:32.307679Z
210,4,46.4,2,3,3,2.99,2026-04-03T17:41:32.307679Z
210,5,56.6,4,5,2,2.91,2026-04-10T17:41:32.307679Z
210,6,45.9,3,1,1,2.73,2026-04-20T17:41:32.307679Z
210,7,23.1,7,3,2,2.65,2026-04-27T17:41:32.307679Z
210,8,20.5,0,3,2,2.77,2026-05-01T17:41:32.307679Z
211,1,52.3,5,3,2,3.78,2026-03-18T17:41:32.307679Z
211,2,59.0,5,3,2,3.71,2026-03-22T17:41:32.307679Z
211,3,45.3,2,2,0,3.74,2026-03-28T17:41:32.307679Z
211,4,41.1,3,3,1,3.55,2026-04-05T17:41:32.307679Z
211,5,54.0,4,3,4,3.62,2026-04-09T17:41:32.307679Z
211,6,35.5,6,1,2,3.46,2026-04-17T17:41:32.307679Z
211,7,24.6,3,0,0,3.5,2026-04-24T17:41:32.307679Z
211,8,25.2,3,3,2,3.35,2026-05-03T17:41:32.307679Z
212,1,28.8,5,3,2,3.03,2026-03-17T17:41:32.307679Z
212,2,22.5,4,4,2,3.03,2026-03-24T17:41:32.307679Z
212,3,15.4,3,5,1,3.1,2026-04-01T17:41:32.307679Z
212,4,20.0,3,4,4,2.88,2026-04-02T17:41:32.307679Z
212,5,28.7,3,3,2,2.8,2026-04-12T17:41:32.307679Z
212,6,21.2,5,2,2,2.82,2026-04-22T17:41:32.307679Z
212,7,7.7,1,3,2,2.85,2026-04-28T17:41:32.307679Z
212,8,1.0,2,3,1,2.81,2026-05-02T17:41:32.307679Z
213,1,44.1,7,5,2,3.14,2026-03-12T17:41:32.307679Z
213,2,41.3,5,4,2,3.05,2026-03-25T17:41:32.307679Z
213,3,33.0,2,2,2,2.97,2026-04-01T17:41:32.307679Z
213,4,48.0,4,3,1,3.09,2026-04-03T17:41:32.307679Z
213,5,24.2,5,3,3,3.06,2026-04-15T17:41:32.307679Z
213,6,36.9,1,1,1,2.99,2026-04-21T17:41:32.307679Z
213,7,36.2,0,2,2,2.9,2026-04-29T17:41:32.307679Z
213,8,25.4,0,3,2,2.81,2026-05-02T17:41:32.307679Z
214,1,62.5,7,3,2,3.02,2026-03-16T17:41:32.307679Z
214,2,59.1,3,3,1,2.98,2026-03-19T17:41:32.307679Z
214,3,49.3,2,3,1,2.8,2026-03-30T17:41:32.307679Z
214,4,53.2,3,4,2,2.88,2026-04-05T17:41:32.307679Z
214,5,47.2,0,5,1,2.71,2026-04-12T17:41:32.307679Z
214,6,31.1,5,4,1,2.68,2026-04-22T17:41:32.307679Z
214,7,46.6,3,1,0,2.72,2026-04-23T17:41:32.307679Z
214,8,57.1,1,4,2,2.6,2026-04-30T17:41:32.307679Z
215,1,53.9,7,3,2,3.76,2026-03-17T17:41:32.307679Z
215,2,56.5,5,1,3,3.55,2026-03-21T17:41:32.307679Z
215,3,48.8,0,0,0,3.53,2026-03-27T17:41:32.307679Z
215,4,44.5,1,1,2,3.5,2026-04-08T17:41:32.307679Z
215,5,48.1,3,3,1,3.52,2026-04-14T17:41:32.307679Z
215,6,41.9,2,3,2,3.42,2026-04-18T17:41:32.307679Z
215,7,35.4,3,1,1,3.43,2026-04-26T17:41:32.307679Z
215,8,44.1,2,3,0,3.37,2026-05-01T17:41:32.307679Z
216,1,25.4,4,2,2,2.65,2026-03-12T17:41:32.307679Z
216,2,26.3,6,2,2,2.67,2026-03-22T17:41:32.307679Z
216,3,29.6,6,2,0,2.57,2026-03-29T17:41:32.307679Z
216,4,16.5,1,1,2,2.48,2026-04-08T17:41:32.307679Z
216,5,6.7,4,4,1,2.56,2026-04-11T17:41:32.307679Z
216,6,19.3,1,2,0,2.5,2026-04-22T17:41:32.307679Z
216,7,11.2,6,3,2,2.42,2026-04-25T17:41:32.307679Z
216,8,27.2,2,3,3,2.46,2026-05-01T17:41:32.307679Z
217,1,50.1,4,0,1,3.12,2026-03-18T17:41:32.307679Z
217,2,40.0,4,4,3,3.15,2026-03-24T17:41:32.307679Z
217,3,43.1,9,0,0,3.01,2026-03-31T17:41:32.307679Z
217,4,34.0,2,2,0,2.98,2026-04-08T17:41:32.307679Z
217,5,35.7,6,3,2,2.99,2026-04-12T17:41:32.307679Z
217,6,25.1,3,2,1,2.84,2026-04-20T17:41:32.307679Z
217,7,38.5,6,1,2,2.84,2026-04-26T17:41:32.307679Z
217,8,38.0,0,6,2,2.77,2026-05-03T17:41:32.307679Z
218,1,23.1,0,2,2,2.65,2026-03-17T17:41:32.307679Z
218,2,16.7,4,2,3,2.43,2026-03-23T17:41:32.307679Z
218,3,19.1,4,3,2,2.48,2026-03-28T17:41:32.307679Z
218,4,18.5,10,4,2,2.39,2026-04-03T17:41:32.307679Z
218,5,1.0,6,4,1,2.41,2026-04-12T17:41:32.307679Z
218,6,14.5,6,2,1,2.37,2026-04-18T17:41:32.307679Z
218,7,9.4,2,2,4,2.34,2026-04-23T17:41:32.307679Z
218,8,1.0,2,3,0,2.18,2026-05-01T17:41:32.307679Z
219,1,27.2,5,1,3,3.13,2026-03-12T17:41:32.307679Z
219,2,18.3,6,4,3,3.14,2026-03-21T17:41:32.307679Z
219,3,19.9,0,0,2,3.01,2026-03-28T17:41:32.307679Z
219,4,24.8,0,1,1,3.11,2026-04-07T17:41:32.307679Z
219,5,14.5,1,4,2,3.04,2026-04-10T17:41:32.307679Z
219,6,20.7,4,1,2,2.97,2026-04-21T17:41:32.307679Z
219,7,17.9,5,2,2,2.91,2026-04-24T17:41:32.307679Z
219,8,1.0,0,3,3,2.73,2026-05-05T17:41:32.307679Z
220,1,60.7,8,2,3,3.49,2026-03-16T17:41:32.307679Z
220,2,53.7,6,1,2,3.43,2026-03-25T17:41:32.307679Z
220,3,54.5,8,3,1,3.44,2026-03-28T17:41:32.307679Z
220,4,52.7,5,5,1,3.42,2026-04-07T17:41:32.307679Z
220,5,50.0,4,4,1,3.28,2026-04-09T17:41:32.307679Z
220,6,44.8,3,2,2,3.18,2026-04-17T17:41:32.307679Z
220,7,35.4,5,2,2,3.09,2026-04-25T17:41:32.307679Z
220,8,23.3,1,4,2,3.14,2026-04-30T17:41:32.307679Z
221,1,29.8,1,2,2,2.93,2026-03-17T17:41:32.307679Z
221,2,30.0,2,2,1,2.85,2026-03-19T17:41:32.307679Z
221,3,29.3,5,3,1,2.73,2026-03-30T17:41:32.307679Z
221,4,33.1,3,5,2,2.75,2026-04-02T17:41:32.307679Z
221,5,23.8,0,1,2,2.74,2026-04-13T17:41:32.307679Z
221,6,4.3,4,3,0,2.71,2026-04-17T17:41:32.307679Z
221,7,27.7,4,1,2,2.62,2026-04-25T17:41:32.307679Z
221,8,7.3,2,3,1,2.51,2026-05-03T17:41:32.307679Z
222,1,28.7,3,4,0,3.46,2026-03-13T17:41:32.307679Z
222,2,28.6,2,2,1,3.47,2026-03-19T17:41:32.307679Z
222,3,15.8,4,4,2,3.43,2026-03-26T17:41:32.307679Z
222,4,8.5,5,2,1,3.3,2026-04-02T17:41:32.307679Z
222,5,12.7,4,3,3,3.33,2026-04-14T17:41:32.307679Z
222,6,27.1,2,1,2,3.24,2026-04-17T17:41:32.307679Z
222,7,5.2,4,2,0,3.24,2026-04-26T17:41:32.307679Z
222,8,4.2,4,3,2,3.09,2026-05-05T17:41:32.307679Z
223,1,58.8,3,3,1,3.55,2026-03-18T17:41:32.307679Z
223,2,53.6,5,2,3,3.52,2026-03-20T17:41:32.307679Z
223,3,47.7,4,1,2,3.38,2026-03-28T17:41:32.307679Z
223,4,42.2,3,2,1,3.34,2026-04-05T17:41:32.307679Z
223,5,47.7,2,3,2,3.27,2026-04-13T17:41:32.307679Z
223,6,43.4,0,4,3,3.25,2026-04-21T17:41:32.307679Z
223,7,54.4,1,2,1,3.28,2026-04-23T17:41:32.307679Z
223,8,42.0,3,3,0,3.18,2026-05-04T17:41:32.307679Z
224,1,58.5,1,0,4,3.33,2026-03-17T17:41:32.307679Z
224,2,48.8,4,2,2,3.25,2026-03-24T17:41:32.307679Z
224,3,53.2,4,5,0,3.3,2026-03-30T17:41:32.307679Z
224,4,42.6,2,1,2,3.29,2026-04-04T17:41:32.307679Z
224,5,51.5,2,3,1,3.25,2026-04-09T17:41:32.307679Z
224,6,29.6,4,3,1,3.18,2026-04-17T17:41:32.307679Z
224,7,37.8,3,2,3,3.11,2026-04-24T17:41:32.307679Z
224,8,20.4,2,3,2,3.1,2026-05-03T17:41:32.307679Z
225,1,24.3,5,4,2,2.98,2026-03-18T17:41:32.307679Z
225,2,23.7,5,4,1,2.87,2026-03-21T17:41:32.307679Z
225,3,19.9,4,2,3,2.76,2026-03-29T17:41:32.307679Z
225,4,4.8,1,1,1,2.79,2026-04-02T17:41:32.307679Z
225,5,13.1,2,4,1,2.64,2026-04-14T17:41:32.307679Z
225,6,9.3,3,3,3,2.62,2026-04-16T17:41:32.307679Z
225,7,1.0,3,3,0,2.57,2026-04-24T17:41:32.307679Z
225,8,25.7,3,2,1,2.62,2026-05-06T17:41:32.307679Z
226,1,27.6,6,2,2,3.54,2026-03-17T17:41:32.307679Z
226,2,26.1,4,3,2,3.39,2026-03-22T17:41:32.307679Z
226,3,28.0,5,1,0,3.47,2026-03-30T17:41:32.307679Z
226,4,20.0,3,6,1,3.31,2026-04-06T17:41:32.307679Z
226,5,19.9,5,2,0,3.29,2026-04-11T17:41:32.307679Z
226,6,18.1,1,3,0,3.22,2026-04-18T17:41:32.307679Z
226,7,18.8,6,1,3,3.31,2026-04-24T17:41:32.307679Z
226,8,1.4,4,4,0,3.16,2026-05-05T17:41:32.307679Z
227,1,43.4,3,2,3,3.61,2026-03-16T17:41:32.307679Z
